,US S&P 500,EU Stoxx 600,Japan Nikkei 225,MSCI EM USD,US HY,EU HY,BCOM Energy,BCOM Industrial Metals,BCOM Gold,Dollar Index,US 10Y Bond,Germany Bund 10Y
2022-04-08,8272.76,1045.36,45756.96,559.17,312.0036,204.2118,46.7513,212.9559,213.4907,1164.297,1018.7280000000001,1521.9129999999998
2022-04-11,8133.14,1039.77,45478.41,551.2,309.4772,203.9179,46.638000000000005,207.8854,213.77599999999998,1163.835,1014.908,1499.236
2022-04-12,8105.53,1036.28,44653.44,550.53,310.7485,203.2957,48.5418,210.09099999999998,216.8375,1164.874,1022.52,1493.389
2022-04-13,8197.19,1036.58,45515.67,555.02,311.6469,202.8722,50.5313,211.2198,217.7812,1168.11,1025.556,1498.467
2022-04-14,8097.64,1043.63,46072.69,554.51,311.3683,202.7262,52.2338,211.9912,216.7058,1173.4489999999998,1016.743,1498.467
2022-04-15,8097.64,1043.63,45940.25,552.29,311.4171,202.7485,52.2338,211.9912,216.7058,1173.4489999999998,1016.743,1498.467
2022-04-18,8095.98,1043.63,45442.61,549.26,310.7299,202.8093,53.9206,213.1092,217.9677,1173.4489999999998,1013.725,1498.467
2022-04-19,8226.07,1036.31,45756.95,543.97,310.3111,202.4196,50.6792,213.2982,214.9611,1177.165,1008.34,1472.319
2022-04-20,8221.07,1044.99,46151.63,543.84,310.9113,202.3964,50.3938,211.3722,214.588,1168.274,1012.279,1487.668
2022-04-21,8100.25,1048.69,46720.02,539.52,309.7071,202.5484,50.8282,213.4752,213.77599999999998,1171.455,1004.687,1479.523
2022-04-22,7875.62,1030.02,45960.71,533.92,308.0762,202.4339,49.3474,209.6263,212.2508,1179.847,1006.571,1472.0510000000002
2022-04-25,7920.57,1011.62,45088.34,519.28,308.0443,201.7429,48.6044,201.9432,208.0481,1186.333,1013.334,1484.195
2022-04-26,7697.69,1002.87,45273.72,520.95,308.2399,201.4995,49.97,202.2175,208.937,1191.0539999999999,1017.7669999999999,1496.18
2022-04-27,7713.89,1010.56,44742.29,518.17,307.666,200.3933,51.2208,203.5532,207.2471,1203.665,1015.2230000000001,1501.753
2022-04-28,7905.11,1017.27,45524.44,523.22,307.2971,200.0236,50.9356,200.6184,207.5324,1207.356,1010.7810000000001,1490.415
2022-04-29,7618.67,1025.09,45524.44,534.36,305.3387,199.4306,51.793,198.521,209.7709,1201.5739999999998,1008.7280000000001,1480.578
2022-05-02,7661.94,1011.05,45474.64,532.6,303.4724,199.1616,52.5872,196.5698,204.4929,1201.5739999999998,1000.5319999999999,1473.3970000000002
2022-05-03,7699.0,1016.78,45474.64,530.97,304.8107,198.6522,52.9725,191.7743,205.261,1204.623,1002.252,1473.3970000000002
2022-05-04,7928.98,1005.82,45474.64,528.32,305.80400000000003,197.9109,55.5731,192.7425,205.0635,1204.289,1008.673,1462.825
2022-05-05,7646.9,999.19,45474.64,525.81,303.7312,197.7041,56.6099,190.1348,205.8206,1207.565,997.6410000000001,1464.91
2022-05-06,7604.3,980.74,45788.38,512.33,301.8121,195.7388,55.1524,187.2272,206.5997,1204.6680000000001,994.9910000000001,1447.0379999999998
2022-05-09,7361.08,952.62,44628.19,503.99,299.0098,194.4159,50.7862,180.3995,203.9441,1211.464,998.878,1439.224
2022-05-10,7379.2,959.25,44370.05,500.29,299.6424,194.9127,50.8674,180.0046,202.0203,1210.0230000000001,1004.809,1456.639
2022-05-11,7257.91,976.0,44448.97,502.28,299.4957,196.0836,53.0206,180.9602,203.40400000000002,1208.617,1009.676,1464.286
2022-05-12,7250.31,969.17,43660.63,490.68,298.0184,196.1598,53.266999999999996,177.5024,200.1947,1218.114,1017.091,1489.984
2022-05-13,7423.95,990.22,44811.85,498.99,298.7469,196.4123,54.1923,178.067,198.3584,1220.524,1008.668,1482.0870000000002
2022-05-16,7394.91,990.92,45014.31,500.5,298.4492,196.59,55.4936,178.6758,198.9705,1219.107,1013.711,1472.898
2022-05-17,7544.35,1003.24,45205.41,512.12,298.5359,197.032,55.7261,181.0818,199.517,1205.897,1005.475,1462.219
2022-05-18,7240.81,991.8,45631.78,513.31,296.0721,197.048,54.791000000000004,178.9895,199.1891,1206.94,1011.288,1455.3470000000002
2022-05-19,7199.11,979.0,44769.78,504.36,296.4021,195.7744,55.4387,185.3576,201.9653,1198.41,1013.9739999999999,1477.104
2022-05-20,7200.25,986.21,45339.84,514.63,296.9438,195.8484,55.0008,185.3928,202.0309,1201.952,1018.252,1470.162
2022-05-23,7334.46,999.54,45784.93,514.28,297.8999,195.8352,56.6897,186.8501,202.6321,1191.358,1012.683,1470.3829999999998
2022-05-24,7274.97,988.17,45355.29,506.13,298.4091,195.55200000000002,56.7457,183.65,204.5448,1186.54,1020.753,1468.251
2022-05-25,7343.81,994.55,45236.02,507.46,302.1263,195.3802,57.4261,182.4543,202.479,1190.99,1022.9860000000001,1476.693
2022-05-26,7490.01,1002.44,45112.31,509.15,306.5512,195.94799999999998,58.2643,182.8179,202.6321,1187.87,1022.9860000000001,1478.465
2022-05-27,7676.26,1016.74,45412.17,519.3,308.8228,196.6383,58.2869,186.2886,203.0037,1187.137,1022.107,1472.921
2022-05-30,7676.26,1023.06,46408.78,530.25,308.9697,197.1371,58.2869,186.2886,203.0037,1181.5230000000001,1022.107,1456.645
2022-05-31,7628.57,1015.69,46256.8,536.72,308.3307,197.1805,57.1296,185.5519,202.0309,1187.746,1015.08,1446.885
2022-06-01,7572.03,1005.52,46558.78,531.98,307.8665,197.0005,59.0896,184.0749,202.0637,1193.812,1006.832,1443.774
2022-06-02,7712.51,1011.36,46484.15,528.84,307.9609,196.9472,59.06100000000001,187.1857,204.5448,1193.812,1009.034,1425.2939999999999
2022-06-03,7586.81,1008.75,47073.71,528.5,306.4614,196.957,59.9549,186.0678,202.2277,1193.812,1005.8810000000001,1416.724
2022-06-06,7610.66,1018.07,47335.38,533.82,305.5326,196.9952,61.955,188.8261,201.5172,1190.48,999.5939999999999,1412.4920000000002
2022-06-07,7683.29,1015.34,47382.96,528.73,304.5939,196.86900000000003,61.9591,187.6751,202.4353,1193.139,1004.592,1412.271
2022-06-08,7600.55,1009.58,47875.27,535.13,303.742,196.7199,61.1497,187.8977,202.9162,1193.282,1001.1389999999999,1401.114
2022-06-09,7420.18,995.97,47896.02,531.87,301.8198,195.9012,61.9896,184.1343,202.5118,1200.985,999.575,1392.882
2022-06-10,7204.34,969.24,47180.05,525.69,298.1356,194.3365,61.2343,179.8631,204.993,1213.4080000000001,988.4860000000001,1385.326
2022-06-13,6925.06,945.88,45761.05,506.68,289.4938,191.2405,60.372,175.0845,200.2165,1224.704,973.35,1359.49
2022-06-14,6900.62,933.98,45154.72,507.4,289.3936,190.0507,56.5456,172.2468,198.2163,1228.244,964.8330000000001,1341.205
2022-06-15,7001.46,947.23,44639.75,508.63,292.8881,190.0404,56.6413,174.03400000000002,198.8831,1227.972,972.069,1333.225
2022-06-16,6774.34,923.89,44818.17,502.86,288.5959,189.0591,57.0651,170.3068,202.1949,1215.718,978.448,1309.494
2022-06-17,6789.35,924.75,44024.86,501.16,289.9404,188.4857,53.8707,168.9219,201.1784,1223.402,982.117,1334.505
2022-06-20,6789.35,933.76,43699.75,499.16,290.0897,188.3749,53.8707,168.9219,201.1784,1215.243,982.117,1336.24
2022-06-21,6955.8,937.22,44508.89,507.52,290.6258,188.5335,54.0459,170.8928,200.9816,1213.425,978.2810000000001,1328.156
2022-06-22,6946.83,930.7,44351.91,496.0,289.5486,188.308,53.4863,165.9356,200.9379,1210.482,989.592,1346.485
2022-06-23,7013.26,923.1,44392.68,497.21,290.1255,188.0919,51.4653,162.061,199.9979,1214.9460000000001,996.55,1387.519
2022-06-24,7227.7,947.24,44940.04,505.15,292.5823,187.7542,52.196999999999996,157.8307,200.0526,1213.757,993.436,1379.818
2022-06-27,7206.37,952.21,45588.02,513.46,292.4548,187.7127,53.0704,159.1417,199.4514,1209.479,988.158,1369.849
2022-06-28,7061.2,954.74,45892.29,514.81,289.4832,187.3675,53.6616,159.8483,199.0579,1217.934,987.077,1349.6779999999999
2022-06-29,7056.72,948.44,45536.88,507.21,287.1527,186.5001,52.917,160.7235,198.6535,1221.958,995.097,1357.8770000000002
2022-06-30,6995.73,934.23,44843.6,501.05,286.4347,185.0007,48.731,155.7288,197.5387,1223.259,1005.203,1391.145
2022-07-01,7069.62,934.1,44066.41,497.16,287.492,184.9105,50.5232,151.7149,196.9047,1229.401,1012.585,1405.8220000000001
2022-07-04,7069.62,939.16,44437.13,497.66,287.6425,184.805,50.5232,151.7149,196.9047,1226.338,1012.585,1404.979
2022-07-05,7081.72,919.5,44895.3,497.14,287.5173,184.878,46.9875,149.1118,192.795,1244.364,1019.23,1423.454
2022-07-06,7107.12,934.81,44358.7,492.07,288.8826,184.5866,45.9937,148.1386,189.8002,1247.715,1010.312,1439.646
2022-07-07,7214.05,952.61,45009.24,499.15,291.8313,184.9761,49.4793,151.5844,190.15,1248.66,1002.419,1422.01
2022-07-08,7208.46,957.6,45054.54,501.83,292.3738,185.7878,49.2761,150.7689,190.4341,1248.2069999999999,995.997,1423.254
2022-07-11,7125.45,952.78,45555.95,492.63,292.4789,186.2813,50.3958,148.4902,189.2803,1258.99,1003.467,1428.164
2022-07-12,7059.67,957.41,44747.8,485.79,292.6922,186.4809,47.4768,145.2663,188.5338,1260.589,1006.289,1457.227
2022-07-13,7028.31,947.69,44989.25,487.4,292.3003,186.6347,49.0591,144.7529,189.6955,1255.065,1008.962,1446.589
2022-07-14,7007.86,933.24,45268.95,485.05,290.7102,186.3795,48.4204,139.5562,186.4868,1270.3319999999999,1004.705,1436.825
2022-07-15,7142.43,949.97,45515.45,483.32,293.4259,186.3248,50.15,140.2967,186.141,1260.512,1006.118,1456.402
2022-07-18,7082.7,958.91,45515.45,492.7,294.6374,186.7668,52.4243,145.9561,186.7894,1247.126,1004.3889999999999,1438.67
2022-07-19,7278.58,972.18,45809.75,492.45,296.2745,187.3536,51.9353,143.9897,186.7786,1241.978,999.367,1434.138
2022-07-20,7321.58,970.12,47030.67,495.82,298.2701,189.4534,53.675,146.7471,185.6546,1245.369,997.493,1438.297
2022-07-21,7394.24,974.45,47239.21,497.94,299.4089,189.9126,52.4014,145.9525,187.1245,1247.279,1008.715,1429.02
2022-07-22,7325.3,977.5,47428.93,497.8,301.2714,190.8553,53.1365,149.1428,188.6377,1240.407,1018.645,1475.999
2022-07-25,7334.93,978.75,47062.93,496.17,301.2259,191.9665,54.6253,148.195,187.7514,1242.496,1016.258,1469.1729999999998
2022-07-26,7250.3,978.49,46988.1,497.71,299.6417,192.1005,55.0983,148.4169,187.6001,1249.141,1018.322,1495.765
2022-07-27,7440.0,983.07,47091.86,497.75,301.6811,192.0101,55.2437,149.5363,187.7946,1251.537,1024.05,1497.5970000000002
2022-07-28,7530.92,993.85,47264.11,501.68,303.5273,192.5211,54.0105,152.0165,191.2209,1243.764,1029.81,1508.38
2022-07-29,7638.48,1006.52,47240.59,499.82,305.9446,193.3176,54.6874,157.9942,192.5827,1238.508,1031.4189999999999,1510.756
2022-08-01,7616.96,1004.64,47566.34,500.55,306.5651,194.0713,53.3397,156.7603,193.2204,1228.873,1033.675,1523.3329999999999
2022-08-02,7566.23,1001.45,46889.0,495.18,306.1059,194.2417,51.9432,154.2968,193.4366,1236.093,1020.916,1542.184
2022-08-03,7684.64,1006.58,47139.07,495.96,306.6929,194.41099999999997,52.5237,152.4682,191.9991,1246.325,1020.597,1515.89
2022-08-04,7679.14,1008.76,47462.5,500.44,307.7777,195.149,51.3123,154.6986,195.2956,1237.886,1027.135,1520.892
2022-08-05,7667.34,1001.1,47876.56,504.63,306.7549,195.4147,51.1813,156.3032,193.5987,1245.5910000000001,1013.172,1514.2
2022-08-08,7657.95,1008.53,48001.23,504.13,307.9645,195.734,50.2557,156.0508,195.1119,1238.881,1018.08,1511.8529999999998
2022-08-09,7625.75,1001.77,47577.72,504.08,306.223,195.9527,51.2026,157.5828,195.8793,1239.461,1014.262,1500.136
2022-08-10,7788.34,1010.73,47270.79,501.93,308.9593,195.9058,52.6351,160.4743,196.0306,1222.2910000000002,1016.956,1514.95
2022-08-11,7784.32,1012.24,47270.79,510.6,309.3075,196.5609,55.0806,164.2713,195.328,1223.947,1010.2819999999999,1503.777
2022-08-12,7919.86,1013.99,48507.22,512.95,309.5108,196.9908,54.5,160.4415,196.2251,1235.392,1012.018,1491.634
2022-08-15,7951.48,1017.43,49059.43,512.05,309.7666,197.3025,53.6174,157.2222,194.3445,1239.985,1016.446,1504.649
2022-08-16,7966.67,1019.11,49054.55,511.69,308.8781,197.2596,54.4969,158.7198,193.4366,1242.981,1013.27,1495.132
2022-08-17,7910.01,1009.84,49655.84,512.41,306.7798,196.4226,54.8701,156.4181,192.0315,1246.951,1006.937,1473.639
2022-08-18,7928.81,1014.42,49178.99,509.43,306.5408,195.7384,55.5487,156.3961,191.437,1250.134,1007.7239999999999,1468.26
2022-08-19,7826.69,1006.61,49158.92,505.38,304.29900000000004,195.1585,56.1308,157.4796,190.5399,1262.63,1000.324,1448.5120000000002
2022-08-22,7659.77,996.95,48928.12,500.58,301.222,193.9809,56.9408,157.5526,188.9727,1269.7,996.416,1436.1270000000002
2022-08-23,7642.7,992.79,48347.41,499.42,300.97,193.3655,56.6845,157.63,190.3562,1265.232,995.482,1420.796
2022-08-24,7665.09,994.41,48110.74,497.24,301.0978,193.3796,57.5635,156.8338,190.3886,1266.058,991.7489999999999,1416.214
2022-08-25,7773.23,997.63,48392.03,506.56,302.7061,193.8092,57.1218,158.412,191.4586,1266.373,997.018,1422.162
2022-08-26,7511.52,980.91,48667.93,508.12,301.0569,193.9097,57.0765,159.4796,189.12400000000002,1265.39,994.954,1414.589
2022-08-29,7461.7,973.0,47372.41,500.63,299.0215,193.6684,58.0857,158.2765,189.1132,1265.39,989.435,1388.384
2022-08-30,7379.82,966.47,47937.59,501.2,296.7975,192.8641,55.6349,154.5498,187.6649,1273.462,989.1260000000001,1393.4520000000002
2022-08-31,7323.17,955.68,47760.69,501.91,295.4648,191.7106,55.0895,153.4303,186.5733,1267.566,987.426,1383.21
2022-09-01,7346.0,938.75,47029.51,492.87,293.6395,190.3737,54.4029,147.2012,184.7467,1281.829,978.323,1373.4579999999999
2022-09-02,7267.53,957.91,47011.44,490.8,295.2868,190.4704,53.4778,146.3772,186.1842,1272.455,984.8960000000001,1383.3129999999999
2022-09-05,7267.53,951.95,46958.34,488.71,295.4391,189.7146,53.4778,146.3772,186.1842,1283.2089999999998,984.8960000000001,1379.1370000000002
2022-09-06,7238.04,954.23,46970.07,487.42,294.6529,190.0475,51.7354,148.3547,185.1358,1286.795,974.431,1375.741
2022-09-07,7370.93,948.78,46636.48,483.08,296.3646,190.356,49.7891,147.0552,186.7462,1286.1789999999999,980.064,1378.3120000000001
2022-09-08,7420.29,953.63,47716.06,483.49,298.0018,190.9483,50.1633,149.2119,185.9248,1283.9569999999999,978.073,1370.18
2022-09-09,7534.07,968.09,47970.49,490.15,300.3896,191.4955,51.3556,152.3551,186.8327,1272.377,975.7810000000001,1356.17
2022-09-12,7613.8,985.08,48527.06,494.65,301.1497,192.4385,52.4167,155.4902,188.1297,1262.335,974.561,1363.086
2022-09-13,7284.75,969.84,48650.36,495.11,296.6824,192.2972,52.224,155.1216,185.6222,1277.215,968.165,1356.884
2022-09-14,7310.82,961.5,47296.99,486.42,296.3757,191.3733,54.255,153.8374,184.7251,1276.891,968.316,1349.285
2022-09-15,7228.6,955.23,47394.39,484.52,294.707,191.2704,50.8581,152.0001,181.28799999999998,1279.828,963.7769999999999,1350.634
2022-09-16,7176.76,940.18,46870.88,477.23,292.6443,190.3111,49.5165,153.2434,181.9581,1278.063,966.186,1341.787
2022-09-19,7226.02,939.36,46870.88,474.43,293.8788,190.1839,49.8382,153.092,181.3853,1278.063,962.4119999999999,1339.976
2022-09-20,7144.63,929.13,47076.21,478.35,292.8717,189.7919,49.5271,153.2629,180.6179,1283.403,957.45,1319.273
2022-09-21,7022.67,937.71,46438.14,471.25,293.5525,189.1931,49.4165,151.7246,181.1151,1295.066,961.19,1325.54
2022-09-22,6963.71,920.94,46167.3,466.48,290.4781,188.8292,48.1497,151.7505,181.6987,1300.945,946.922,1320.2379999999998
2022-09-23,6843.82,899.39,46167.3,458.0,287.3893,188.1112,46.0981,146.1689,178.9426,1316.878,945.738,1305.055
2022-09-26,6773.06,895.61,44939.27,449.29,284.9218,186.6254,45.4242,142.3984,176.5432,1325.639,933.7689999999999,1288.22
2022-09-27,6759.0,894.42,45177.84,450.97,283.5771,186.5518,45.4896,140.7196,176.8458,1329.116,929.3919999999999,1279.46
2022-09-28,6892.23,897.15,44501.34,442.95,285.1013,185.0481,47.1985,141.7685,180.49900000000002,1327.707,947.689,1263.019
2022-09-29,6747.31,882.37,45302.28,441.8,283.1025,184.2589,46.7029,145.4341,180.3477,1312.7679999999998,943.8389999999999,1267.945
2022-09-30,6645.87,893.81,44470.99,443.07,284.4388,184.4862,45.8083,143.4437,180.7152,1308.776,940.1519999999999,1291.053
2022-10-03,6817.92,900.66,44948.63,443.26,286.6108,184.507,46.3487,144.4116,183.9577,1304.87,950.8760000000001,1298.315
2022-10-04,7026.86,928.78,46279.85,452.12,291.1486,186.5455,48.512,149.6502,187.03799999999998,1290.583,953.699,1332.493
2022-10-05,7013.16,919.3,46499.86,460.16,290.3896,186.8567,49.5006,150.6927,185.9896,1302.156,944.46,1311.639
2022-10-06,6942.55,913.48,46826.95,460.71,291.0211,186.5446,50.0579,150.7854,185.9896,1305.295,938.852,1298.687
2022-10-07,6748.3,902.76,46492.28,454.23,289.1758,185.8932,50.7872,147.4008,184.7467,1311.145,934.5980000000001,1281.934
2022-10-10,6697.73,899.21,46492.28,447.68,289.3289,185.0632,49.3726,146.9591,181.06099999999998,1321.4979999999998,930.217,1277.96
2022-10-11,6654.15,894.2,45266.61,437.49,286.0397,184.3108,48.9951,146.158,182.2283,1321.043,931.38,1255.021
2022-10-12,6632.38,889.43,45259.03,437.91,285.9696,183.7767,48.3209,146.9405,181.3096,1322.8829999999998,934.582,1253.578
2022-10-13,6805.2,897.05,44985.71,432.44,285.5044,183.495,49.7084,148.2192,181.2556,1321.797,930.201,1259.971
2022-10-14,6644.35,902.05,46448.82,436.9,286.0986,184.0492,48.2601,146.5313,178.2184,1319.135,926.2769999999999,1272.193
2022-10-17,6820.3,918.57,45908.78,438.15,288.0789,184.3951,47.4978,144.0828,179.8505,1310.4189999999999,927.29,1272.098
2022-10-18,6898.34,921.7,46560.91,444.88,289.4708,185.1872,46.3245,143.2398,178.9642,1308.987,929.174,1264.752
2022-10-19,6852.3,916.83,46734.49,438.23,287.2779,185.1352,45.9931,142.7517,176.6296,1316.494,920.753,1257.163
2022-10-20,6798.36,919.31,46305.13,437.66,286.9105,184.6702,45.6204,145.6961,176.9106,1310.527,914.8539999999999,1246.1
2022-10-21,6959.74,913.6,46105.59,437.8,287.137,184.0905,44.8821,145.8387,179.0183,1318.101,918.8560000000001,1239.0910000000001
2022-10-24,7042.44,926.42,46250.16,426.52,287.9645,184.5901,45.6908,145.4536,178.7805,1307.036,918.2819999999999,1254.487
2022-10-25,7157.03,939.73,46722.32,427.41,290.0225,185.2289,46.8857,145.2219,179.202,1296.2069999999999,925.887,1274.182
2022-10-26,7104.22,946.01,47033.62,431.12,291.336,185.9873,47.5077,150.2085,180.4125,1284.763,930.806,1283.356
2022-10-27,7061.1,945.79,46885.43,435.02,293.3992,186.7828,47.2109,148.5734,180.0234,1288.451,936.3330000000001,1290.799
2022-10-28,7235.48,947.12,46474.82,427.99,295.0203,187.1625,46.4252,144.481,177.7753,1295.133,929.8960000000001,1292.058
2022-10-31,7181.73,950.54,47302.96,429.31,293.3844,187.9888,47.6713,142.1968,177.3322,1303.432,926.118,1286.987
2022-11-01,7152.33,956.1,47461.03,439.16,293.4122,188.7498,46.6845,147.0338,178.3049,1304.1580000000001,925.9730000000001,1294.548
2022-11-02,6973.53,953.27,47433.97,441.92,292.8785,188.6692,48.6011,147.9556,178.3373,1303.172,926.4069999999999,1288.625
2022-11-03,6900.33,944.5,47433.97,435.82,289.9531,187.7576,47.8014,145.2675,176.273,1319.266,920.9060000000001,1272.9360000000001
2022-11-04,6995.34,961.65,46639.08,448.02,290.6022,188.1658,50.0236,153.3996,181.2124,1302.256,921.05,1268.894
2022-11-07,7062.69,964.78,47202.89,454.3,291.0132,189.0132,50.9911,151.4342,181.6339,1289.744,917.308,1262.994
2022-11-08,7102.27,972.31,47793.69,455.64,290.676,189.5121,48.4436,154.4626,185.4645,1280.953,923.185,1261.068
2022-11-09,6955.75,969.4,47527.42,455.81,288.5039,189.6996,46.6579,154.06,185.22099999999998,1288.0839999999998,923.618,1270.368
2022-11-10,7341.72,996.38,47064.74,450.4,294.5629,190.6799,47.7365,157.1575,189.523,1264.0410000000002,943.822,1294.3139999999999
2022-11-11,7409.56,997.25,48473.18,473.75,294.6145,192.44799999999998,47.4541,164.3474,191.2089,1246.0539999999999,941.905,1295.252
2022-11-14,7344.51,998.65,47958.5,475.82,296.101,192.7447,46.8262,167.0257,191.9915,1248.268,940.1389999999999,1293.406
2022-11-15,7408.89,1002.35,48004.34,486.41,296.6428,192.8042,47.4018,168.519,192.0773,1242.674,944.252,1294.473
2022-11-16,7348.94,992.51,48069.73,483.2,297.3348,192.5065,47.6324,162.8605,192.013,1240.252,950.301,1303.178
2022-11-17,7327.3,988.58,47902.12,477.18,295.6153,192.1013,46.9682,157.0,190.5978,1250.673,944.807,1307.5439999999999
2022-11-18,7362.32,1000.0,47849.3,477.51,296.3006,192.2095,46.4872,157.8079,189.6544,1245.697,941.707,1302.608
2022-11-21,7334.31,999.62,47926.65,471.48,296.5714,192.4774,47.6766,154.1385,188.1105,1260.202,941.8539999999999,1308.307
2022-11-22,7434.04,1006.9,48219.84,470.09,297.954,192.8457,48.553999999999995,157.1484,188.132,1254.048,944.65,1308.438
2022-11-23,7478.29,1012.91,48219.84,472.57,299.6923,193.4936,48.4989,156.9579,188.7324,1241.698,947.8969999999999,1313.214
2022-11-24,7478.29,1017.87,48678.36,479.31,299.7439,194.4946,48.4989,156.9579,188.7324,1236.447,947.8969999999999,1333.241
2022-11-25,7476.32,1017.65,48506.75,477.07,300.2459,194.5672,46.8964,155.4102,189.6329,1238.819,948.6010000000001,1315.2420000000002
2022-11-28,7360.89,1011.01,48300.6,471.9,298.4608,194.6453,46.5525,155.6435,188.1856,1240.251,947.7860000000001,1308.863
2022-11-29,7349.62,1009.71,48069.09,483.16,297.9159,194.6673,46.9773,158.1046,189.0862,1244.744,945.4169999999999,1321.2320000000002
